comment, title, product_id , verification_status , likes, created_at
"بسیار فوق العاده پیشنهاد من این مدل از بین تمامی مدل های مشابه با نمونه اصلی است , صدای فوق العاده با بیس عالی کاملا مشابه با نمونه اورجینال در مجموع 90 امتیاز از 100 نسبت به مدل اصلی و سایز کاملا هم اندازه و پشتیبانی از گارد ( کیس محافظ) برای محافظت از ایرپاد و نمایش درصد شارژ در گوشی برای شارژ مجدد .",واقعا عالی,1584322,verified,0,2019-05-20 14:39:23
واقعا کیفیت ضعیفی داره من نتونستم دوبار بیشتر بپوشم اصلا هم نیست کولسی اورجینال نیست.,افتضاح,1443245,rejected,0,2019-05-20 14:38:36
کلا کیفیت خوبی داره برای حبوبات عالی هست,کیفیت,1479661,verified,0,2019-05-20 14:38:22
توقف تولید یعنی دیگه کاشت نمیشه؟|= یعنی چی دیجی چی نوشتی [:,توقف تولید,984600,rejected,0,2019-05-20 14:38:02
خیلی عالی بود در بسته بندی شیک بود و آرم هم داشت و ارزان تر بود,ریموت سمند,1058135,verified,0,2019-05-20 14:37:28
بسیار بسیار خنک و عالی,راضیم,1519115,verified,0,2019-05-20 14:37:10
دوستانی که میدونن لطف کنن راهنمایی کنند که کی باید اون فیلتر هارو عوض کرد و چه قسمتهاییش رو میشه جدا کرد و تمیز کرد توی بروشور زیاد واضح نیست و اینکه اگر فیلتر هاش تموم شه باید چیکار کرد؟,دستگاه مفیدی هست,717869,rejected,0,2019-05-20 14:36:15
کیفیت ساخت خوبی داره همچنین کارهای متنوعی از نظر نوع دوخت انجام میده سرعت خوبی هم داره ولی از پلاستیک زیاد استفاده شده که نقطه ضعفی هست,کیفیت,1466057,verified,0,2019-05-20 14:36:04
چطور ممکنه گوشی های شما هنوز موجود نشده ناموجود میشه. دیروز هم همین طور بود.,موجودی,1587643,rejected,0,2019-05-20 14:35:32
22,22,339772,rejected,0,2019-05-20 14:35:27
مناسب  برای هدیه با بسته بندی عالی,شیک,310483,verified,0,2019-05-20 14:34:35
من دخترم 3 سال درگیر شپش سر بود تمام روشهای موجود در بازار رو اعم از شامپوها و لوسیون ها استفاده کردم حتی یکبار هم کچلش کردم اما فایده نداشت یک مدت کم میشد انا باز به دختر دیگه م و سر همسرم سرایت میکرد واقعا داشتیم اذیت میشدیم این دستگاه رو با اکراه خریدم چون کلی هزینه کرده بودم و نتونستیم درمان کنیم بعد از 4 مرتبه استفاده شپش از خانواده ما کلا ریشه کن شد انشاله هرچی از خدا میخوان بهشون بدن ما که همیشه دعاگوشون هستیم به تمام اقوام و دوستانم هم توصیه کردم اگر مبتلا به شپش سر شدن فقط همین دستگاه ویکامب راهشه..,بسیار عالی,1150455,verified,0,2019-05-20 14:34:33
قیمت مناسب.کارایی خوب و در کل راضی ام ازش,در کل نسبت ب قیمت خوب هست,1109516,verified,0,2019-05-20 14:34:24
خوب بود,خوب,528346,verified,0,2019-05-20 14:34:17
مناسب برای هدیه و بسیار شیک,بسیار خوشبو,310116,verified,0,2019-05-20 14:34:14
درود.امروز رسی دستم و امتحانش کردم . سبک و راحته و نسبت ب قیمتش ب صرفس.,درود.امروز ۳۰ اردیبهشت این محصول بدستم رسید .بهترین ایتم این کفش سبکی و راحتی در راه رفتنه .از خریدم راضیم,1424471,verified,0,2019-05-20 14:34:12
کیفت چاپ بسیاااااااااار پایین,افتضاح,1539543,rejected,0,2019-05-20 14:34:11
خوشمزه و عالی..,پیشنهاد خرید محصول,1610684,verified,0,2019-05-20 14:34:00
در پیشنهاد ویژه خریدم واقا تاتیر گزار بود,عالی بود,260382,verified,0,2019-05-20 14:33:21
"خوب بودش
بنظرم شلنگ آب گرم رو به ماشین لباسشویی وصل کنید و دمای آب گرم رو بالا ببرید تا نتیجه بهتری بگیرید
من سینی داخل ماشین لباسشویی براق کرد و بوی بدش رو از بین برد",پودر جرم گیر ماشین لباسشویی کالگون,834219,verified,0,2019-05-20 14:33:20
خوب بود...ولی از دیجی توقع نداشتم بسته بندیش انقدر بد باشه ...,هارد خوب,23580,rejected,0,2019-05-20 14:33:20
به هیچ دردی نمیخوره,به هیچ دردی نمیخوره,451737,rejected,0,2019-05-20 14:33:05
لطفا سایز 44 رو موجود کنید،ممنون,سایز بندی,965033,rejected,0,2019-05-20 14:32:54
"اینو من دیشب قیمت گرفتم از بازار به ۲۴۵۰۰۰۰
با ۴۰۰ تومان گران تر دادن میخواین از مصرف کننده حمایت کنین؟ 😂😂😂",قیمت بالا,1587726,rejected,0,2019-05-20 14:32:28
دنباله موس میگشتم این مدلو دیدم که هم قیمتش مناسبه هم شکله ظاهریش جذابه,فانتزی,875621,verified,0,2019-05-20 14:31:58
توروخدا موجودش کنین..,هلیا قنواتی,1052631,rejected,0,2019-05-20 14:31:55
خیلی خوبه سونیه دیگه,خیلی خوبه,217668,verified,0,2019-05-20 14:31:54
"چقدر طولش میدن ارسال رو، آدم پشیمون میشه
دیجی قبلا خییلی بهتر بود",تاخیر در ارسال,384044,rejected,0,2019-05-20 14:31:52
با کم صدا بودنش موافقم ولی تفاوت چندانی با پمپ قبلی موجود رو کولر نداشت از لحاظ قدرت پمپاژ. کیفیت ساخت اجزای مختلفش هم برتری خاصی لااقل از لحاظ ظاهری به بقیه پمپ ها نداره. امیدوارم دوامش خوب باشه!,پمپ آب کولر کوشا,1567910,verified,0,2019-05-20 14:31:41
بهترین وسئله برای تقویت چهارسرران,من بعنوان یک مربی ورزشی استفاده از استپ را به همگی پیشنهاد میکنم,839461,verified,0,2019-05-20 14:31:33
"من این کیک پز رو خریدم، یکبار استفاده کردم ولی کاملا با آزمون و خطا!
توی جعبه هیچ دفترچه راهنمایی برای توضیح نحوه ی استفاده وجود نداشت!
برای من این سوالها مطرح بود:

1. مدت زمان پخت کیک چقدره؟
2. آیا نیاز به روشن کردن و گرم شدن از قبل را دارد یا خیر؟
3. با توجه به داغ شدن بدنه ،‌ موارد احتیاطی که می بایست در هنگام روشن بودن کیک پز درنظر گرفت،‌ مشخص نشده بودند.
4. نحوه ی شستشوی درب محصول به چه صورت باید باشد؟ (باتوجه به اینکه درب محصول کاملا الکتریکی است)
5. موارد استفاده از ظرف آلومینیومی داخل بسته چیه؟ و چجوری باید استفاده بشه؟
6. وضعیت گارانتی؟

*** ضمن اینکه ظرف آلومینیومی بسیار نازک و بی دوام هستش. با کوچکترین فشار دچار انحنا میشه.",خوب,1125620,rejected,0,2019-05-20 14:31:17
بسیار بی کیفیته اصلا پولتونو هدر ندین. من میخواستم جایگزین یه کلید قدیمی کنم دیدم همون قبلی بهتره و ترجیح دادم اینو بندازم دور!,کلید دو پل,391037,verified,0,2019-05-20 14:30:45
ارزش خرید داره,نسبت به قیمت عاااالیههه,95523,verified,0,2019-05-20 14:30:22
اصلا محصول خوبی نیست نسبت ب تعریفهای کاربران اصلا کارإیی نداشت و واقعا حیف پولی ک بابتش پرداخت کردم... همون آلومینیوم کلرایدی ک از داروخونه میشه با قیمت 20 هزار تومان خرید خیلی بهتر جواب میده.. خرید این محصول رو اصلا توصیه نمیکنم,درایسول اکسترا,797926,rejected,0,2019-05-20 14:30:22
"جنس خیلی خوبه
فوق العاده نرم و راحته
تو پا هم خیلی شیکه",عالیه,1623484,verified,0,2019-05-20 14:30:20
توی ده دقیقه بازی سه بار قطع و وصل میشع,قطع و وصل میشه,174307,verified,2,2019-05-20 14:29:54
ارزش خرید نداره,جنس,119114,verified,0,2019-05-20 14:29:37
با سلام.من اسپایتر تی پی اینک خریدم ولی روی اون اصلا هیچ مارکی حک نشده بود معلوم نیست چه اسپایتری رو به اسم تی پی اینک به مردم دارن میفروشن اونم به قیمت 25000 تومن,مارک محصول,48316,rejected,0,2019-05-20 14:29:28
به دلیل داشتن اتاق کوچک گرفتم ، کار راه اندازه ، برای لپ تاپ تا ۱۵ اینچ مناسبه و اینکه صفحه بزرگتر بود بهتر بود برای جای موس و چند راهی,مکان,618598,verified,0,2019-05-20 14:29:18
خیلی کوچک هست .موقع خرید به اندازه ها دقت کنید .بسیار نازک هست,.بسیار نازک هست,1150764,verified,0,2019-05-20 14:28:38
کالا کاملا اصل بود و با کیفیت,اصالت کالا,1571541,verified,0,2019-05-20 14:28:20
برای سلفون کشیدن روی ظرف سالاد مجبور شدم دو ردیف سلفون بکشم تا کل عرض کاسه رو بپوشونه. عرضش کم ه اما کیفیتش نسبتا خوبه.,سایزش کوچیکه,1002519,verified,0,2019-05-20 14:28:15
نسبت به عکس خیلی کوچک بود فکر میکنم فقط واسه مهد قابل استفاده باشه سن بالاتر جواب نمیده,بدنیست,944231,verified,0,2019-05-20 14:28:07
